spande,r406,#,alsnog verwezenlijkt te krijgen
eisten,r338,ArgM-TMP,zoals de oprichting van een gedenkzuil op de Mont Cenis in de Alpen ter ere van Napoleon in 1813
brengen,r310,Arg2,in het Trippenhuis aan de Kloveniersburgwal , het grootste grachtenhuis van Amsterdam
bezighield,r427,A1,met de schone kunsten -- en meer in het bijzonder van de sectie schilderkunst , later ook die der architectuur
gehuisvest,r374,#,het Koninklijk Instituut
was,r219,ArgM-DIS,Tot slot
had,r412,Arg1,zijn dienstwoning in het gebouw
was,r165,#,kunstenaars tot museumconservator of - directeur te benoemen
toont,r102,ArgM-MNR,op het hoogtepunt van zijn carrière
geveild,r409,ArgM-LOC,op een veiling in Amsterdam
benoemd,r394,Arg1,hij
ging,r402,Arg0,hij
waren,r275,#,echter weldra achterhaald door de val van de Franse Keizer
diende,r134,Arg0,het museum van iedere belangrijke kunstenaar -- met de zeventiende - en achttiende-eeuwse handboeken als die van Karel van Mander en Arnold Houbraken als criterium
was,r233,#,in juni 1806 koning van Holland was geworden , waardoor voortzetting van de tocht naar Indië zinloos werd geacht
zijn,r320,Arg0,Apostool
was,r434,#,Hij
behoorde,r358,A2,stadhouderlijke prenten
beperkte,r120,ArgM-CAU,daarom
overleed,r189,ArgM-LOC,in zijn woning in het Trippenhuis
had,r453,Arg1,zeven omvangrijke schilderijen uit het bezit van de stad Amsterdam in bruikleen , waaronder de Schuttersmaaltijd in de Voetboogdoelen te Amsterdam ( 1648
gewijd,r125,Arg2,aan prenten uit de verzameling van het museum
vormen,r128,Arg1,de kern vormen van het door koning Willem I gestichte Koninklijke Kabinet van Schilderijen in het Haagse Mauritshuis
nam,r373,ArgM-LOC,in hoofdzaak gewijd aan prenten uit de verzameling van het museum
stierven,r198,#,van wie
was,r328,Arg2,een grote teleurstelling voor Apostool -- die als een goed ambtenaar aan deze actie had meegewerkt
was,r317,ArgM-TMP,van 17 april 1798 tot 6 december 1802
betrokken,r248,A0,hij
reisde,r408,Arg1,naar Groot-Brittannië
wees,r327,Arg1,Apostool
was,r144,#,in de nadagen van de inlijving bij Frankrijk , was besloten het museum , dat nog steeds in het Paleis op de Dam was gehuisvest , onder te brengen in het Trippenhuis aan de Kloveniersburgwal , het grootste grachtenhuis van Amsterdam
was,r252,#,Zijn slechte gezondheid
trof,r154,Arg0,Hij
vervaardigde,r265,Arg0,hij
waren,r266,#,Wat
slaagde,r277,#,deze missie
was,r184,#,Bij alle nieuwe initiatieven op cultuurgebied was hij -- vaak in een sleutelrol -- betrokken
kreeg,r283,Arg1,Apostool
was,r209,Arg1,hij
aanvaardde,r285,A0,hij
geleverd,r246,AM-LOC,in Parijs
kreeg,r287,Arg2,bij een Franse schoolmeester , waar de basis voor zijn goede talenkennis werd gelegd
benoemd,r183,#,tot secretaris van de Bataafse legatie in het Koninkrijk Napels
was,r297,Arg0,De totale opbrengst
teruggehaalde,r186,ArgM-LOC,uit Parijs
dienende,r187,#,een
krijgen,r440,ArgM-TMP,toen
plaatste,r444,ArgM-TMP,Aangezien Apostool diplomatiek talent en kunstkennis combineerde
geheten,r318,ArgM-TMP,sinds 31 augustus 1802
reisde,r202,Arg1,naar Parijs
was,r262,ArgM-LOC,In 1816-1820 , 1822-1823 en 1830-1833
leidde,r207,A0,Dat
vestigde,r261,AM-REC,zich
was,r216,#,bij deze verwervingen betrokken
plaatshebben,r335,ArgM-TMP,nadat het monumentale pand was verbouwd
had,r415,Arg0,hij
is,r433,#,zeker niet juist
vervulde,r348,AM-TMP,In de laatste jaren van de achttiende eeuw
was,r425,#,Doel
kon,r352,#,kwijt
kreeg,r353,#,de beschikking over twee zeer grote zalen en vijf ruime vertrekken
Brieven,r331,ArgM-TMP,s-Gravenhage
blijven,r437,ArgM-TMP,Lang
ging,r232,Arg1,om een werk van hogere kwaliteit
schreven,r397,A1,een prijsvraag
organiseerden,r364,Arg1,de tweejaarlijkse
besloot,r288,A0,Willem I
werken,r239,#,van minder
was,r316,#,commissaris-generaal van Commercie in Londen
gelegd,r242,Arg1,de basis voor zijn goede talenkennis
combineerde,r342,Arg1,Apostool
uitbreiden,r249,Arg1,met goede stukken van Italiaanse en Franse kunstenaars , maar gebrek aan financiële middelen
was,r343,#,nog steeds in het Paleis op de Dam was gehuisvest
waren,r319,#,al in de collectie waren vertegenwoordigd
bracht,r334,Arg2,Apostool
liggende,r256,Arg2,ketting
opvolgden,r346,AM-REC,elkaar
plaatsen,r443,Arg2,in het Haagse Mauritshuis
probeerde,r407,Arg0,Hij
had,r271,#,dat Apostools directeurstaak in 1816 werd uitgebreid met die van het beheer van het Prentenkabinet
bezitten,r400,Arg0,het museum van iedere belangrijke kunstenaar -- met de zeventiende - en achttiende-eeuwse handboeken als die van Karel van Mander en Arnold Houbraken als criterium
bleven,r339,A0,74 van de 200 schilderijen in Frankrijk
gold,r299,#,als de deskundige bij uitstek
had,r282,ArgM-DIS,overigens
uitwisselen,r291,#,van krijgsgevangenen
was,r451,#,ongehuwd
afgestoten,r293,A1,die ‘ mindere ' stukken dan wel
was,r432,#,Zijn taak
teruggebrachte,r296,Arg2,naar Nederland
gespeeld,r303,Arg1,een rol
uitgebreid,r378,Arg2,met die van het beheer van het Prentenkabinet
gelegerde,r313,ArgM-LOC,rondom Amsterdam
betreft,r429,Arg0,Wat
meegewerkt,r380,Arg0,die
ingenomen,r341,ArgM-LOC,in het culturele leven van Nederland
gestichte,r357,Arg0,door koning Willem I
danken,r362,#,die
betiteld,r428,Arg2,als ‘ doubletten
was,r382,Arg1,Apostools beleid
gesteld,r368,ArgM-LOC,in de literatuur
dacht,r442,Arg1,aan een complot om hem -- ten gunste van een ander -- zijn secretarispost in Napels te ontnemen , zodat hij de benoeming onder enig protest aanvaardde
ontnemen,r447,Arg1,zijn secretarispost in Napels
kwam,r377,ArgM-LOC,in 1830
was,r384,#,bij tal van genootschappen betrokken
aangetreden,r401,#,nieuw
is,r419,#,De aanleiding tot deze benoeming
bestond,r426,Arg1,Het aandeel van de voormalige stadhouderlijke verzamelingen
vorderende,r424,ArgM-MNR,langzaam
benoemen,r431,Arg1,kunstenaars
belast,r435,Arg1,met het toezicht op de voedselvoorziening van de rondom Amsterdam gelegerde troepen
verwezenlijken,r452,Arg1,deze ambitie
bereikte,r450,Arg0,het bericht dat Lodewijk Bonaparte in juni 1806 koning van Holland was geworden , waardoor voortzetting van de tocht naar Indië zinloos werd geacht
