was,r335,Arg2,terug in Vlissingen
koos,r387,A1,samen met de Franse generaal in Hollandse dienst Étienne-Jacques Travers , een lijfarts en twee kamerdienaren -- te vergezellen toen hij in de nacht van 2 op 3 juli 1810 heimelijk vanaf zijn residentie Paviljoen ‘ Welgelegen ' bij Haarlem naar zijn zelfgekozen ballingsoord in Bohemen vertrok
vertrok,r428,A4,naar de plantage ‘ Voorburg ' , waar een gecombineerde krijgsraad van de leiding van leger en vloot was belegd om de Britse eisen te bespreken
veroverde,r124,Arg0,door de Britten
ging,r395,Arg3,van boord
bereikte,r383,Arg0,men
was,r253,#,substituut-secretaris ( vanaf 1746 ) en substituut-drossaard ( vanaf 1750
werd,r264,Arg1,Vervolgens werd de oversteek naar de baai van Algiers gemaakt en via Gibraltar naar Lissabon gekoerst
zeilde,r448,ArgM-PRD,met zijn schip in een door vice-admiraal Adriaan Braak geleid eskader
weigerde,r265,A0,Hij
kreeg,r347,ArgM-TMP,In 1800
keerde,r368,AM-TMP,niettegenstaande alle weldaden waarmee de ex-Koning hem had overladen
geleid,r148,Arg0,door vice-admiraal Adriaan Braak
voerde,r337,Arg0,hij van eind augustus 1793
hield,r398,Arg1,het
was,r158,#,In het vredesverdrag was onder meer overeengekomen dat het door de Britten veroverde Suriname zou worden teruggegeven aan de Bataafse Republiek
arriveerde,r168,Arg1,het eskader
gefeliciteerd,r330,ArgM-TMP,Op 1 april
volgde,r299,Arg1,een vuurgevecht , dat in de daaropvolgende dagen alleen maar in hevigheid toenam
gekoerst,r317,ArgM-TMP,Vervolgens
was,r205,#,Bloys ' taak
vreesde,r329,Arg1,een blokkade van de Royal Navy , die zich af en toe voor de Surinamerivier vertoonde
bewapende,r194,#,zwaarder
was,r198,ArgM-ADV,beslist
zien,r359,ArgM-CAU,toe
werken,r373,A2,met de instrumenten
verbonden,r204,ArgM-ADV,vooral
gestreken,r443,Arg1,de Bataafse vlag
gaf,r343,Arg1,leiding
beheersten,r209,Arg0,de Britten
verliet,r356,A1,de marine
kwam,r358,ArgM-NEG,niet
bestaande,r313,#,als commandant van een eskader
had,r380,#,er
gebruikt,r226,Arg1,welke kaarten
beschermen,r248,Arg2,tegen de Britten
was,r381,#,in juni van dat jaar koning van Holland was geworden
behoorden,r239,ArgM-LOC,Onder de gesneuvelden
gekoerst,r250,A2,ter verdediging van het land
verlaten,r390,#,het
vielen,r244,Arg1,tal van belangrijke functies
was,r389,#,Het beheer van de Oranjegoederen
wonen,r256,Arg0,hij
vastgehouden,r397,AM-EXT,maandenlang
overrompeld,r341,Arg0,het Franse revolutionaire leger
veroverd,r258,Arg1,morgenstond
Varend,r271,ArgM-LOC,onder schout-bij-nacht Pieter Melvill
was,r291,#,eind mei de invasiedreiging was afgenomen
overleed,r266,Arg1,Bloys
veroverd,r412,Arg0,door de Britten
was,r278,#,Inmiddels was er twee maanden eerder met de vrede van Amiens een einde gekomen aan de oorlog tussen Groot-Brittannië enerzijds en Frankrijk en zijn bondgenoten anderzijds
teruggegeven,r376,Arg1,het door de Britten veroverde Suriname
bespreken,r280,A1,de Britse eisen
hebben,r281,ArgM-NEG,niet
vond,r401,Arg0,de overdracht van de kolonie
brengen,r286,Arg1,het
ontboden,r431,Arg1,die
vertrok,r442,AM-DIR,naar Paramaribo
vergezellen,r293,ArgM-DIS,bij diens binnenlandse bezoeken en buitenlandse reizen
waren,r295,#,Toen op 9 december 1803 zijn opvolger aantrad , waren Frankrijke en Groot-Brittannië opnieuw met elkaar in oorlog geraakt
diende,r435,ArgM-TMP,Per 11 december
gerepatrieerd,r303,ArgM-TMP,Daarna
overnam,r310,Arg1,van het galjootschip ‘ Snoek
gedokt,r339,ArgM-TMP,Nadat eind mei de invasiedreiging was afgenomen
liggen,r324,ArgM-TMP,enkele maanden
vergezellen,r392,ArgM-TMP,toen hij in de nacht van 2 op 3 juli 1810 heimelijk vanaf zijn residentie Paviljoen ‘ Welgelegen ' bij Haarlem naar zijn zelfgekozen ballingsoord in Bohemen vertrok
gaan,r434,A0,Hij
overleed,r367,#,waarna
hernomen,r378,Arg0,door twee fregatten van bondgenoot Frankrijk
gesneuvelden,r384,#,de
lagen,r394,Arg1,die
had,r423,ArgM-NEG,niet
zijn,r415,#,Hoewel zijn leven beslist avontuurlijk was , zal toch , naarmate de jaren verstreken , een zeker gevoel van teleurstelling bij hem zijn opgekomen
bieden,r420,Arg1,weerstand
dienen,r430,Arg2,op zee
verdelen,r433,Arg2,Hier
verstreken,r444,Arg1,de jaren
was,r447,ArgM-DIS,tevens
