bracht,r391,Arg2,ertoe zich met zijn divisie zo snel mogelijk daarheen te begeven
voerde,r371,ArgM-LOC,onder Frans opperbevel op het Iberisch schiereiland
begaf,r369,ArgM-PNC,ter ondersteuning van de Franse strijdmacht in de oorlog tegen Pruisen
slaagde,r292,AM-LOC,In november van dat jaar
ging,r454,AM-LOC,onder het oog van de Franse Keizer
lagen,r118,Arg1,die
geciteerd,r119,ArgM-LOC,in : Duchesne
kreeg,r386,Arg0,hij
vaststelden,r126,#,dat zij niets meer voor hem konden doen
diende,r457,ArgM-TMP,Toen het een jaar later tot een militaire confrontatie met de Oostenrijkse troepen kwam
vervangen,r221,ArgM-TMP,in juni 1806
heten,r384,#,Dat hij toch nog 43 jaar oud werd alvorens hij bij Waterloo het leven liet
verleend,r549,ArgM-MNR,eervol
had,r416,ArgM-NEG,geen vertrouwen in een goede afloop
was,r306,#,langzaam maar zeker tot de sterkte van nauwelijks een eskadron was geslonken
zien,r548,Arg0,keizer Napoleon
opliep,r527,Arg1,die
storten,r582,AM-TMP,aan het hoofd van zijn brigade
opgenomen,r308,ArgM-LOC,in een van de korpsen van uitgeweken landgenoten -- het Belgisch Legioen
ingesloten,r434,A1,een volledig Oostenrijks leger in Ulm
is,r141,#,dat
vocht,r558,A2,Met zijn infanterie-eenheid
afgeblazen,r332,ArgM-ADV,Uiteindelijk
was,r319,Arg0,Hij
zijn,r145,#,op 6 april 1807 te zijn bevorderd tot majoor
beginnen,r564,Arg0,hij
voorging,r330,A1,zijn manschappen
had,r327,Arg1,Veel tijd om van zijn nieuwverworven huwelijksgeluk te genieten
keren,r422,#,terug
besloot,r586,A0,Van Merlen
teruggekeerde,r158,ArgM-CAU,uit ballingschap
was,r481,#,het voorlopige hoogtepunt in zijn carrière
onderscheiden,r590,Arg0,Van Merlen
saluerend,r352,ArgM-DIS,slechts
ontkomen,r163,Arg1,aan vervolging
aangeduid,r235,#,als de ‘ Rode Lansiers
teweegbrachten,r364,Arg1,die
overgebracht,r363,A1,hem
terugdrong,r479,ArgM-TMP,weer
is,r366,#,mijn kant van het slagveld
toevertrouwd,r491,Arg2,Hem
gelijkend,r179,ArgM-EXT,weinig
versperren,r260,ArgM-TMP,Toen Napoleons troepen na deze verpletterende nederlaag naar de Rijn werden teruggedrongen
meemaken,r381,Arg1,een
kiezen,r492,A0,Van Merlen
herkende,r298,Arg0,hij
leden,r190,Arg1,zware verliezen
vrijgelaten,r194,ArgM-TMP,begin juni
bedreigden,r197,Arg0,die
trok,r531,Arg0,het gewest Holland binnen
geciteerd,r199,#,in : Biographisch album
vertrouwde,r538,#,toe
begon,r201,A1,de slag begon met een hevig Frans artilleriebombardement
kiezen,r203,A1,hem
teruggedrongen,r206,ArgM-TMP,na deze verpletterende nederlaag naar de Rijn
kwam,r277,Arg1,Van Merlens carrière
kwam,r354,ArgM-CAU,Tijdens een van deze vijandelijke aanvallen kwam hij met zijn cavaleristen tegenover zijn oude regiment , de Rode Lansiers , te staan
geboren,r217,Arg1,1 zoon
opgeheven,r353,A1,deze afdeling
voerde,r331,ArgM-LOC,te paard
mislukken,r229,Arg1,de staatsgreep van generaal Claude François de Malet
spreken,r230,ArgM-LOC,hier onder meer van zich
verdient,r254,A1,die
vertrok,r550,AM-TMP,Toen keizer Napoleon in september 1805 besloot van de invasie af te zien en de daartoe bijeengebrachte troepenmacht te gebruiken voor de strijd tegen de oprukkende Oostenrijkse en Russische legers
gezegd,r563,Arg2,tegen een mede-generaal
vestigde,r282,AM-LOC,in december 1790
kwamen,r475,ArgM-LOC,waar hij door een val van zijn paard bewusteloos raakte , bij Alkmaar ( 2 oktober ) en bij Castricum ( 6 oktober
benoemd,r576,ArgM-TMP,Op 23 oktober 1806
trad,r507,#,in het huwelijk
zeilen,r265,ArgM-TMP,zodra bondgenoot Frankrijk een voorgenomen landing op de Ierse kust wilde wagen
maakte,r470,ArgM-LOC,Hier
proberen,r596,Arg1,de opmars van Napoleons troepen naar het noorden te stuiten
nemen,r278,Arg1,aan de beoogde landing van Frankrijk en zijn bondgenoten in Groot-Brittannië
gebruiken,r324,Arg2,voor de strijd tegen de oprukkende Oostenrijkse en Russische legers
kon,r528,ArgM-MNR,Zodoende
vond,r448,ArgM-MNR,ten zuiden van Brussel
slaan,r387,#,af
doen,r443,ArgM-EXT,meer
droeg,r537,ArgM-CAU,Door zich tijdens de daar geleverde veldslag ( 30-31 oktober ) aan het hoofd van zijn brigade op de vijandelijke posities te storten
verluidt,r290,ArgM-TMP,althans -- in de nacht van 22 op 23 oktober
ingescheept,r499,ArgM-TMP,opnieuw een maand lang
verkeerde,r296,Arg1,Europa
antwoordde,r375,ArgM-LOC,op de vele dagen die voor hem nog in het verschiet lagen
getroffen,r303,Arg2,door een kanonskogel , die zijn buik volledig openreet
vernam,r463,#,dat Napoleon hem op 5 april 1814 -- één dag voor zijn abdicatie -- tot baron van het Keizerrijk had verheven
maakte,r581,AM-MNR,Met zijn troepen
bevorderde,r425,Arg1,zijn trouwe gardekolonel
beleven,r318,Arg1,een roerige dag
bood,r502,Arg0,Van Merlen , inmiddels voldoende hersteld van zijn verwondingen
verzocht,r478,A1,ontslag uit Franse dienst , dat hem op 26 juni eervol werd verleend
wagen,r341,Arg0,bondgenoot Frankrijk
maakte,r474,#,Van Merlens
genieten,r350,Arg1,van zijn nieuwverworven huwelijksgeluk
begaf,r433,Arg2,naar Brussel
nam,r438,A1,Van Merlen met zijn huzaren deel aan het gevecht bij Ertzen , waarbij een Pruisische voorhoede werd teruggedreven tot in de vesting Hameln
volgde,r365,Arg0,die
gevormde,r368,#,nieuw
stuiten,r524,A1,de opmars van Napoleons troepen naar het noorden
zetten,r575,ArgM-TMP,voort
was,r526,Arg1,hij
was,r389,#,het vijfde van de dertien kinderen van een Antwerpse middenstander
Gehuwd,r423,ArgM-TMP,op 27-6-1799
benoemd,r535,Arg1,hij
gebrachte,r400,Arg0,door de Franse inval aan de macht
volgde,r402,Arg1,zijn aanstelling als adjudant van zijn landgenoot brigade-generaal Jean-Baptiste Dumonceau
optrekkende,r403,ArgM-MNR,naar het westen
gemaakt,r546,Arg1,hij
geciteerd,r408,ArgM-LOC,in : Duchesne
leveren,r595,AM-TMP,weldra
zijn,r482,#,de laatste
kwam,r592,Arg4,tot een militaire confrontatie met de Oostenrijkse troepen
teruggedreven,r467,ArgM-LOC,waarbij
verdragend,r445,Arg1,De helse pijn
gedood,r469,ArgM-LOC,onder hem
diende,r505,ArgM-TMP,Vanaf 31 januari 1794
onttrokken,r452,Arg1,die
nam,r462,Arg0,Hij
ontmoette,r565,ArgM-ADV,Hoogstwaarschijnlijk
bijeengebrachte,r472,ArgM-PNC,daartoe
genomen,r541,A0,die
geboren,r488,Arg1,hun enige kind , Bernard
overgeplaatst,r497,Arg1,Hij
nam,r504,A0,Van Merlen deel aan de veldtocht in Saksen tegen de naar het westen optrekkende Russische en Pruisische , en later ook Oostenrijkse legers
bijstaan,r508,Arg1,de Franse bondgenoot
was,r514,Arg2,het Koninkrijk Holland
wees,r520,A1,hem
veiliggesteld,r542,Arg1,de terugtocht naar Frankrijk
bestaande,r547,Arg2,uit huzaren en kurassiers
gehavende,r552,#,zwaar
Pas,r562,ArgM-TMP,in het Frans geciteerd in : Duchesne , 31
gaan,r569,ArgM-LOC,aan
bevond,r574,ArgM-LOC,op het slagveld van Waterloo , waar hij door Wellington in vierde linie was opgesteld
was,r585,#,van ondergeschikt belang
aangeschreven,r593,ArgM-MNR,zeer goed
hersteld,r599,Arg1,van zijn verwondingen
