daagde,r265,A1,Christiaan
hield,r267,Arg0,die
was,r462,#,het land uit was gekomen
vertrekken,r128,A0,Valkendorf ten slotte
aangezien,r417,A1,ze
gebracht,r275,Arg2,in een dichtgespijkerde kist aan boord
genoodzaakt,r274,Arg1,Denemarken te ontvluchten
verbannen,r283,ArgM-DIS,goedschiks of kwaadschiks
verbannen,r137,Arg3,uit de Nederlanden
voer,r140,A4,naar Noorwegen , waar hij tot koning werd gehuldigd
zijn,r353,Arg1,Zij
was,r216,#,zij
staat,r222,ArgM-MNR,vast
moeten,r189,Arg1,hier in het land , wie dat dan ook mogen zijn , moeten verdragen en ondergaan
roemde,r298,Arg2,om haar kennis
gevraagd,r305,A2,aan de hertog van Gelre
blijkt,r541,ArgM-DIR,Uit rekeningen
maakten,r313,Arg0,Haar macht over Christiaan , haar sterke persoonlijkheid en scherpe tong
onthoofd,r159,Arg1,Oxe
was,r237,#,Sybrich Willemsdr.
nam,r163,#,Haar invloed
vreesden,r164,Arg0,Adel , geestelijkheid en burgerij
leidden,r322,ArgM-TMP,Vervolgens
stond,r307,Arg1,Sybrich
kreeg,r175,Arg0,De koning
kreeg,r215,ArgM-TMP,bovendien
voorgesteld,r327,Arg1,Sybrich
wist,r185,AM-LOC,daar
ondergebracht,r445,Arg1,Zij
treffen,r364,Arg0,men
schreef,r330,#,dat hij het recept voor een bijzonder heilzame drank van haar had ontvangen
ondermijnd,r380,ArgM-MNR,op deze wijze
was,r488,#,nu Christiaans voornaamste politieke raadgever geworden
viel,r193,Arg2,in ongenade
aangewezen,r477,A1,De machtspositie van Sybrich
veroordelen,r198,Arg1,hem
kwamen,r200,ArgM-DIS,eveneens
uitnodigen,r309,Arg1,voor een bal
gelokt,r367,Arg1,hij
blijkt,r210,#,dat zij een uitstekend financieel administrateur was , die eigen schrijvers in dienst had
trad,r536,A3,van keizer Maximiliaan
gest.,r212,Arg1,ca. 1532
staat,r220,#,dat zij kennis had van geneeskundige planten en kruiden
opgeklommen,r224,ArgM-MNR,tot aartsbisschop
waren,r388,#,de dreigementen van het Brusselse hof en de keizer niet vergeten
kreeg,r331,ArgM-MNR,ten gunste van de Hollanders
afgevoerd,r233,Arg2,naar slot Sønderborg waar hij achttien jaar in een dichtgemetselde kerker gevangen heeft gezeten
verdacht,r439,Arg2,van de moord
veroordeeld,r451,Arg2,ter dood
is,r241,ArgM-TMP,Omtrent haar verblijf
zien,r333,Arg1,Christiaan II
zou,r506,ArgM-ADV,zijn
verlaten,r244,A1,hun huizen en boerderijen
staan,r359,A1,die
is,r254,#,nooit achterhaald
mengde,r531,ArgM-REC,zich
is,r277,#,hoogstwaarschijnlijk is terechtgesteld
vond,r374,ArgM-LOC,er
hield,r282,ArgM-TMP,in 1507
stierf,r289,#,Duvekes doodOp 21 september 1517
kwam,r350,#,De oudste zoon van Christiaan en Isabella , Hans
ontmoet,r427,ArgM-TMP,in 1507
ontvluchten,r315,Arg0,Hij
had,r293,Arg1,kennis had van geneeskundige planten en kruiden
volgt,r297,ArgM-DIS,zij
ontvangen,r303,A1,het recept voor een bijzonder heilzame drank van haar
waren,r495,Arg0,die
slaan,r311,Arg1,zij
bezocht,r397,Arg1,Sybrich
was,r517,ArgM-ADV,Wellicht
springt,r318,Arg1,hetgeen
houden,r435,Arg0,Sybrich
is,r405,#,dat zij vergiftigde kersen zou hebben gegeten
zijn,r403,Arg1,ArchivaliaAfschriften en transcripties van brieven , akten en andere documenten van onder meer het archief van Christiaan II
vermeld,r328,Arg2,uit 1532
begeleidde,r337,A1,Isabella
aanzagen,r487,A0,die
is,r416,Arg1,Deze aanklacht
klaagde,r399,Arg1,Christiaan Oxe
zijn,r349,#,Verder zou zij in mei 1531 nog gezien zijn in Gent , waar landsadvocaat Aert van der Goes met haar zou hebben gesproken
verklaren,r407,AM-CAU,waarom
opgedragen,r486,Arg1,Duveke van het Deense hof te verwijderen
aangetast,r356,ArgM-MNR,hoe
Zie,r430,ArgM-DIS,ook
is,r489,#,in Bergen ( Noorwegen ) terecht is gekomen
opgeleverd,r501,Arg0,De verhouding tussen Christiaan en Duveke
woonde,r370,Arg2,in Lier
is,r379,#,dat Oxe door de Rijksraad werd vrijgesproken
bevorderen,r378,Arg1,de landbouw
was,r421,Arg1,De eerste die stierf
was,r440,#,onder de indruk van haar buitengewone schoonheid
verstoten,r530,Arg1,Duveke
opgemerkt,r389,Arg1,de ongeveer negentienjarige Duveke in Bergen
voorkwamen,r394,AM-LOC,in zijn rekeningen
gedreven,r391,#,door vrijheidszin
gevangen,r401,Arg2,in een dichtgemetselde kerker
ervaren,r503,ArgM-MNR,als aanstootgevend en storend
vrijgesproken,r519,Arg0,door de Rijksraad
aangesproken,r424,Arg2,met het eervolle
wil,r429,A1,wat
vergeven,r537,AM-NEG,nooit
werd,r436,#,zijn minnares , met stilzwijgende toestemming van Sybrich
heeft,r438,#,de hand
was,r443,#,op zijn beurt was beschuldigd door Hans Fåborg , schrijver op Københavns Slot
versterkte,r455,Arg0,‘Mor Sigbrit 'Duvekes dood
gezegd,r461,Arg0,Sybrich
was,r518,ArgM-NEG,Christiaans persoonlijke raadgeefster
gehuldigd,r467,Arg2,tot koning
stierf,r465,A0,die
was,r479,#,een vrouw
was,r473,#,uit onderzoek was gebleken dat er onregelmatigheden voorkwamen in zijn rekeningen
overbrengen,r475,A1,haar en Sybrich
genoot,r505,ArgM-NEG,geen goede reputatie in Denemarken
overlijden,r491,#,plotselinge
beknotten,r492,Arg1,de macht van adel en geestelijkheid
verdiept,r539,AM-REC,zich
bracht,r540,Arg2,aan Bergen
werd,r523,Arg1,Oxe
kopen,r526,ArgM-TMP,in Amsterdam
ontbreekt,r528,ArgM-TMP,Hierna
menen,r533,A0,zij
gekenmerkt,r542,Arg0,door zijn streven de macht van adel en geestelijkheid te beknotten
plegen,r543,Arg1,de moord
weet,r545,A1,meer dan ze zou moeten weten volgens het kerkelijk recht
