gekozen,r269,A2,in de gemeenteraad
vestigde,r224,A2,te Eindhoven
gesteld,r186,Arg1,een katholiek arbeider of een katholiek democraat
gepubliceerd,r282,ArgM-CAU,uit : Tubantia , 26.7.1938 Auteur : Jos van Meeuwen
werd,r276,ArgM-TMP,In 1888
geweigerd,r121,Arg1,zich ondubbelzinnig uit te spreken voor het algemeen kiesrecht
voeren,r120,Arg1,het predikaat ' Katholiek Demokratisch ' te voeren , waarop deze haar naam in 1901 veranderde in Katholieke Volkspartij en in 1902 tot Vrije Katholieke Volkspartij
mislukten,r123,Arg1,pogingen vaste voet te krijgen in het katholieke Zuiden buiten de genoemde steden
leiden,r126,Arg2,tot het ontstaan van een tussenklasse
stond,r129,AM-NEG,niet
ervoer,r359,ArgM-MNR,Hoe
was,r135,#,Een groot probleem
eisten,r239,ArgM-CAU,door H.J.A.M
waren,r223,Arg1,niet te vinden
vervolgde,r141,A0,priester A
stond,r253,#,voor
was,r244,#,bondgenoot waar het ging om het bestaansrecht van katholieke arbeiders-organisaties
bleef,r150,#,kinderloos
keerde,r245,AM-MNR,terug
ging,r258,ArgM-TMP,om het bestaansrecht
boekten,r240,Arg0,De katholieke democraten
vinden,r218,AM-NEG,niet
brengen,r332,Arg0,de arbeidersvereniging tot doel had de arbeiders als klasse een betere positie te verschaffen en niet slechts enkelen omhoog te brengen , omdat dat laatste zou leiden tot het ontstaan van een tussenklasse die een bedreiging zou vormen voor de broederlijke geest onder de arbeiders
stond,r229,ArgM-LOC,in Tilburg en Breda
overleden,r226,ArgM-LOC,te Enschede
keren,r172,Arg1,het tij
sloeg,r296,AM-EXT,minder
wensten,r182,ArgM-CAU,door heerooms bevoogd
dienden,r189,Arg1,ondergeschikt dienden te zijn
verlaten,r190,A1,Vooruit
geweigerd,r352,Arg2,hem
moest,r312,ArgM-TMP,omdat hem in Enschede de sacramenten geweigerd werden
had,r198,ArgM-DIS,veel voor zijn idealen gestreden en geleden
kwijnde,r257,Arg1,weg
doorwerkte,r358,#,Hoe
aangesloten,r283,A1,bij de dissidente R.K
ging,r211,Arg1,om de zelfstandigheid van de katholieke arbeiders op politiek en sociaal terrein
lag,r353,#,de verhouding tussen ' Ariëns- ' en ' Brinkhuis-katholieken
bleef,r318,#,Hij
werd,r333,Arg1,Brinkhuis - die als vakbondsman voorstander was van een sterke , niet partijgekleurde vakorganisatie , waarin katholieke , protestants-christelijke en gematigd-socialistische arbeiders eendrachtig zouden kunnen samenwerken
wisten,r227,A1,zich geen eigen ideologische plaats wisten te verschaffen tussen de katholieke sociale leer en het socialisme
Bezorgd,r341,ArgM-CAU,L. Salemink , ' Katholieke textielarbeiders tussen Brinkhuis en Ariëns 1889-1904 ' in : Textielhistorische Bijdragen , nr. 24 , 1984 , 9-43 ; J. van Meeuwen , Lijden aan eenheid
steunden,r342,AM-LOC,tegenover die van de katholiek Aalberse , die geweigerd had zich ondubbelzinnig uit te spreken voor het algemeen kiesrecht
was,r346,#,conciërge
Lijden,r238,Arg1,aan eenheid
had,r273,Arg1,de arbeidersvereniging tot doel had de arbeiders als klasse een betere positie te verschaffen en niet slechts enkelen omhoog te brengen , omdat dat laatste zou leiden tot het ontstaan van een tussenklasse die een bedreiging zou vormen voor de broederlijke geest onder de arbeiders
spreken,r372,AM-LOC,uit
zijn,r251,Arg0,de katholieke vakorganisaties
gestreden,r256,Arg1,veel voor zijn idealen gestreden
verlaten,r261,A0,Hij
leidde,r350,Arg4,tot oprichting van de Katholiek-Democratische Arbeiderspartij
dreigde,r330,Arg2,De Eendracht
wegzette,r268,ArgM-CAU,door Ariënsbiograaf Gerard Brom
vormde,r275,Arg1,het voornaamste programmapunt
overlijden,r278,ArgM-TMP,in 1938
was,r362,ArgM-TMP,In 1904
opgeëiste,r290,Arg0,door de katholieke democraten
was,r304,#,die
voorkomen,r308,Arg1,wat voorkomen werd door fusie met de ' moderne ' Algemeene Nederlandsche Bond van Textielarbeiders tot Algemeene Nederlandsche Bond van Textielarbeiders ' De Eendracht
had,r320,Arg0,Hij
bleven,r319,Arg1,De verschillen van opvatting
waren,r322,#,Er
weigerden,r331,A0,maar Brinkhuis en de zijnen
ontzegden,r354,#,het predikaat ' Katholiek Demokratisch ' te voeren , waarop deze haar naam in 1901 veranderde in Katholieke Volkspartij en in 1902 tot Vrije Katholieke Volkspartij
werd,r340,ArgM-TMP,in 1919
bepaalde,r366,Arg0,de aartsbisschop
gehaald,r373,A1,Daens
