kwamen,r930,ArgM-DIS,echter
maakte,r783,Arg1,zijn opwachting in de gemeenteraad van Amsterdam
genoemd,r139,Arg1,Het secretariaat
verscheen,r941,ArgM-TMP,op 7 september
ging,r675,Arg1,Fimmen
namen,r779,Arg2,letterlijk
doen,r530,Arg1,zijn levensvreugde
herdacht,r845,Arg0,De secretaris-generaal van de VN , Trygve Lie
leidinggevende,r145,Arg3,van de sociaal-economische afdeling
gebukt,r146,ArgM-LOC,onder de talrijke en hevige conflicten in de partij , die daardoor afbrokkelde
schreef,r851,A1,Trotski
duurden,r560,ArgM-LOC,voort
traden,r858,ArgM-LOC,in verband met de fusieplannen
figureerde,r644,Arg1,op het kandidatenlijstje
uitgeoefend,r158,Arg2,op hem
propageerden,r227,Arg0,die
gebruikten,r909,Arg1,de term ' personalistisch socialisme
houden,r441,Arg1,de Unie
ontbonden,r677,Arg1,Dit huwelijk
hing,r505,Arg1,Hiervan
verweerd,r839,ArgM-LOC,op het congres
zou,r446,ArgM-CAU,Zijn hele leven zou hij internationaal georiënteerd blijven en bovendien het Esperanto een warm hart toedragen
verdwijnen,r165,ArgM-CAU,Hierdoor
bekwaamde,r726,Arg2,in de journalistiek
hertrouwde,r171,Arg2,met Elisabeth van Halm
was,r508,#,uit de kringen van de Unie was voortgekomen
richtte,r901,AM-MNR,Met H. Roland Holst , die zeer op Schmidt gesteld was , en E. Fimmen
ondertekend,r174,Arg1,dat
leidde,r178,Arg2,tot vechtpartijen met nationaal-socialisten
vervangen,r442,Arg1,De Socialist
voelen,r870,Arg2,in de gemeentelijke en provinciale ' parlementaire ' politiek
hadden,r547,Arg2,met Schmidts inzet voor de oprichting van een Vierde Internationale
trok,r693,ArgM-MNR,terug
noemden,r195,Arg0,Zij
nodigde,r879,ArgM-TMP,opnieuw
werkte,r942,A0,hij
maakte,r908,Arg0,hij
reisde,r459,ArgM-TMP,Daarna
werkte,r929,Arg0,hij
bleef,r591,ArgM-CAU,Door de Dolle Dinsdag-gebeurtenissen
Overmand,r204,#,door revolutionair sentiment
deelde,r888,A1,Schmidt , die royement wilde voorkomen
begon,r214,A1,Schmidt
rekenen,r762,A1,op steun
verbreiden,r887,Arg1,land
was,r212,#,spontaan en emotioneel
werd,r893,ArgM-DIS,met goedkeuring van het partijbestuur medewerker en later
namen,r891,Arg0,Schmidt en G. Ruygers
verscheen,r924,ArgM-TMP,tussen oktober en december 1944
genoemd,r580,ArgM-TMP,later
was,r488,#,Schmidt
komen,r222,#,er
komen,r919,#,Het
ging,r279,Arg2,boven alles
voorgestelde,r224,Arg0,door hem
was,r818,#,Hij
kreeg,r517,#,met wie
buigen,r233,Arg0,die
beperken,r773,ArgM-TMP,voorlopig
proclameren,r913,#,van de Vierde Internationale
lijden,r927,ArgM-ADV,Volgens Schmidt , die zijn hele leven het kolonialisme zou bestrijden
behouden,r238,Arg1,Piet Schmidt : een eigen visie
maakte,r912,A1,deel
oprichtten,r522,A0,die
werken,r378,Arg1,aan de voorbereiding van de eerste vergadering van de Verenigde Naties ( VN ) in Londen in januari 1946
had,r415,Arg1,Schmidt
was,r555,#,actief in de partij
werd,r253,ArgM-DIS,Ook
hertrouwde,r625,ArgM-TMP,Op 30 juli 1924
meldde,r926,Arg2,bij de politie
doorzocht,r884,ArgM-MNR,op wapens
deed,r944,#,op
ontbonden,r950,ArgM-TMP,op 22 mei 1924
studeerde,r263,A1,viool
distantieerden,r545,ArgM-MNR,laf
besloot,r695,A0,de Nederlandse regering
nam,r878,A1,afscheid
gewijzigd,r274,ArgM-TMP,Laatst
begon,r742,#,als adviseur van de Nederlandse delegatie
opgeheven,r280,A1,De Socialist
ontbonden,r282,ArgM-TMP,op 23 februari 1945
was,r294,#,hij
werd,r319,Arg1,schuldig geacht aan opruiing en veroordeeld tot vijf maanden gevangenisstraf
was,r293,#,waarvan
gepubliceerd,r291,ArgM-TMP,in : BWSA 8 ( 2001
benoemde,r928,#,van de Nederlandse regering
trouwde,r576,AM-TMP,In 1918
raakte,r308,#,verliefd
hertrouwde,r859,ArgM-TMP,binnen anderhalve week
is,r751,#,geboren te Arnhem op 23 november 1896 en overleden te New York op 2 december 1952
uitdrukte,r586,Arg0,die
was,r704,#,Schmidt
was,r317,#,die
had,r848,Arg1,een groot redenaarstalent
populariseerde,r333,ArgM-TMP,graag
kreeg,r594,ArgM-DIS,echter
verzwakte,r322,ArgM-MNR,ernstig
was,r476,#,formeel assistent
stond,r536,A1,De Nederlandse delegatie
zwichtte,r801,Arg0,Hij
sloot,r334,A0,Hij
keerde,r938,AM-LOC,in de gelederen van de SDAP
dragen,r810,Arg1,de salariskosten
opende,r368,Arg1,een felle , sarcastische aanval op Schmidts verkiezing
meeslepen,r786,Arg0,door zijn temperament
geacht,r344,A1,Hij
waardeerde,r345,Arg0,Het SDAP-congres van 1930
was,r764,Arg1,Schmidt , die zich fel op het congres had verweerd
strandde,r609,Arg1,zijn derde huwelijk
keerde,r528,Arg2,tegen het opkomende fascisme
schreef,r546,AM-DIS,hiervoor
kwam,r355,Arg1,die
bracht,r923,ArgM-TMP,in september 1941
toegewijd,r363,ArgM-TMP,uiterst
stelde,r627,Arg0,Schmidt
voelde,r645,A1,Schmidt
werden,r883,Arg1,beticht van het introduceren van communistische methoden in de SDAP en daarvoor gekapitteld
uitspreken,r882,AM-LOC,in een VARA-radiotoespraak
stapte,r380,A1,Schmidt
was,r822,#,Het hoogtepunt in Schmidts carrière
werd,r719,#,lid van het bestuur van de Federatie Amsterdam
georiënteerd,r387,ArgM-MNR,internationaal
deden,r484,ArgM-MNR,dicht
spreken,r394,ArgM-LOC,aan
stapte,r684,A1,uit de Liga
verzet,r671,ArgM-TMP,in : TvSG , maart 1978
propageerde,r673,Arg1,samenwerking tussen socialisten en communisten
legden,r501,Arg1,een ander politiek accent
bleek,r440,Arg0,Hij
waren,r416,#,zeer onder de indruk
oprichtte,r855,A0,die
had,r694,Arg0,Hij
uitgenodigd,r537,Arg0,ze
stappen,r690,AM-LOC,mede uit de SDAP
wilde,r431,Arg0,Hij
voorbereidde,r434,ArgM-REC,de Universele Verklaring van de Rechten van de Mens , die in december 1948 tot stand kwam
overwinnen,r433,A1,technische moeilijkheden
pleitte,r668,ArgM-LOC,In het blad
maakte,r757,Arg1,voor ' bandieten
fusilleren,r443,Arg1,twee redacteuren
typeerde,r696,Arg0,De Kadt
veroordeeld,r733,Arg1,Hij
was,r455,Arg1,onder de indruk van de linkervleugel
verscheen,r456,Arg1,dat
was,r708,Arg0,de meerderheid van de centrale groep van de nog op te richten Volksbeweging
voerde,r462,Arg1,fel campagne voor de onafhankelijkheid van Indonesië
was,r933,ArgM-DIS,ook
spreken,r466,Arg1,socialistische vacantie-scholingsweek
verlagen,r624,Arg1,de Nederlandse regering
voerde,r504,Arg1,de besprekingen in India en Pakistan
afbrokkelde,r470,Arg1,die
werkte,r881,AM-PRD,als jongste bediende op handelskantoren
publiceerde,r623,ArgM-LOC,naast wat ander nieuws
duiken,r487,ArgM-CAU,onder
werd,r490,Arg1,De Socialist
stond,r871,ArgM-MNR,Anders dan deze
censureren,r495,#,het
werd,r815,ArgM-TMP,In New York
geboren,r653,ArgM-TMP,geboren te Arnhem op 23 november 1896 en overleden te New York op 2 december 1952
verklaarde,r782,A0,hij
opende,r511,Arg1,de aanval op hem
zocht,r880,A1,het avontuur
kwamen,r682,#,er
hertrouwde,r735,Arg0,hij
zocht,r763,A1,een nieuwe hoofdredacteur
werd,r521,Arg1,Schmidt
leidde,r805,Arg0,hij
verscheen,r747,ArgM-TMP,eerder
bood,r539,Arg1,steeds minder perspectief
weigerde,r534,A0,die
oprichten,r768,#,van een internationale Volkenbond
probeerde,r540,Arg1,de vakbondsjongeren aan te spreken
gewaardeerd,r542,ArgM-TMP,hoog
kreeg,r551,Arg1,een plaats in de pluriforme redactie
kreeg,r939,Arg0,hij
bracht,r832,ArgM-EXT,per koerierdienst voor commentaar
gesproken,r780,AM-NEG,nog niet
riep,r864,AM-TMP,op het spontane verzet over het hele
overleden,r720,ArgM-TMP,geboren te Arnhem op 23 november 1896 en overleden te New York op 2 december 1952
verlaten,r834,A1,de partij
werd,r835,Arg1,Schmidt
verliet,r843,A1,het Huis van Bewaring te Amsterdam
staan,r566,AM-REC,tegenover de matigend optredende De Kadt te staan , die de partij de rug toekeerde
had,r570,Arg1,iets van een propaganda-artiest , maar ook van een bohémien , die zijn levensvreugde niets te kort wilde doen ' , aldus S. Tas
vestigde,r575,AM-PRD,als journalist
kreeg,r620,Arg1,een dochter en een zoon
strandden,r581,Arg1,Al zijn voorstellen
liet,r754,A0,een jonge OSP-er
juichten,r788,Arg0,ruim tweeduizend mensen
herkiezen,r860,Arg1,hem
georiënteerde,r593,ArgM-TMP,communistisch
was,r599,#,voorzitter van de Onafhankelijke Socialistische Radio-Omroep ( OSRO ) , die de OSP in november 1932 oprichtte
was,r868,#,door de winkelruit van een communistische boekhandel was gegooid als protest tegen de inval van het Rode Leger in Finland
overleden,r598,ArgM-TMP,in : Haagsche Courant , 3.12.1952
plaatste,r771,A0,Hij
werd,r626,#,De Nieuwe Fakkel , waarvan Schmidt betaald redacteur was
was,r607,#,hij
zetelde,r712,Arg1,Het secretariaat
werd,r664,#,het partijorgaan
keerde,r925,A0,hij
werkte,r797,Arg1,Schmidt
werd,r890,Arg1,Schmidt
verliet,r749,A1,Eenheid
was,r643,#,secretaris van de Ontwapeningscommissie van de VN , die onder directe verantwoordelijkheid van de Veiligheidsraad voorstellen voor wapenreductie formuleerde
laten,r889,Arg0,de minister van Justitie
pleitte,r659,A1,voor na-oorlogse verhoudingen met één arbeidersorganisatie
verscheen,r652,Arg1,dat
is,r820,#,E. Etty , Liefde
werkte,r703,A0,hij
vertegenwoordigden,r679,Arg0,Schmidt en De Kadt
kwam,r724,Arg1,daarmee tegenover de matigend optredende De Kadt te staan , die de partij de rug toekeerde
bevredigde,r932,ArgM-NEG,niet
maakten,r936,Arg2,van de vier ondertekenaren van de verklaring
kiezen,r838,AM-LOC,in het partijbestuur
verscheen,r921,Arg1,het ' Manifest van de Nederlandse Volksbeweging ' , dat Schmidt mede had ondertekend
bepleitte,r714,Arg1,de onafhankelijkheid van de koloniën
volgde,r722,AM-TMP,In augustus 1932
overleden,r721,ArgM-TMP,in : Nieuwsblad van het Noorden , 6.12.1952
richten,r729,#,op
ontbonden,r730,Arg1,de raad op last van de Duitse Rijkscommissaris
gebruikte,r740,ArgM-LOC,in zijn boek Buitenlandse politiek van Nederland ( Leiden 1945 ) , dat hij in de winter van 1944-1945 schreef
nemen,r748,A1,zitting
gezien,r755,Arg1,die
trok,r949,AM-MNR,terug
beticht,r767,Arg1,van het introduceren van communistische methoden in de SDAP
tillen,r772,Arg1,de organisatie van de Nederlandse Volksbeweging van de grond
zetten,r922,Arg1,het blad in de vorm van ' berichtenbladen
gepaard,r785,Arg4,met vallen en opstaan
werd,r866,#,voorzitter van de sectie Holland van de Liga tegen Imperialisme en Koloniale Onderdrukking
verbood,r876,Arg0,de SDAP
streven,r796,Arg0,Schmidt
aansloeg,r886,A0,hij
toekeerde,r823,Arg2,de partij
Teleurgesteld,r819,Arg1,over de afwijzende houding van SDAP en NVV
gegijzeld,r898,Arg1,de driehoofdige leiding van de Unie
vrijkwam,r837,Arg0,hij
diende,r940,Arg2,in De Fakkel De Kadt van repliek
overleden,r850,ArgM-TMP,in : Algemeen Handelsblad , 3.12.1952
voorkomen,r856,Arg1,royement
voortgezet,r872,ArgM-TMP,begin 1936
verplaatsten,r902,A0,Zij
hadden,r917,ArgM-TMP,Tijdens de conferentie
verschijnen,r905,Arg0,het illegale blad Ons Gemeenebest
slaan,r914,Arg1,het fascisme
besloten,r916,AM-LOC,waar
overleden,r951,ArgM-TMP,in : Het Vrije Volk , 3.12.1952
gebracht,r956,ArgM-LOC,in verband
